1080,vista rooms at warrium rd
1081,oyo premium nibav road kodaikanal
1082,nm royale county
1083,the lagoona resortan ecotel 
1084,ladakh view home stay
1085, namra
1086,staris taluka maval lonavala
1087, royal palace
1088,novotel kolkata  and residences
1089,sea flower beach resort
1090,staris bus stand katghora
1091, crossroad
1092,mohan 
1093,ashtamudi villas
1094,kumbhalgarh safari camp
1095, sonar bangla
1096, green park
1097,kanjirakkattu heritage home
1098,jc 
1099,the apricot tree 
1100,westway 
1101,surya continental 
1102, trinca residency
1103, lovely inn
1104,sri sankara residency
1105,intercity guest house
1106,oyo rooms bhootnath market
1107,didi only for indian residents
1108,madathil regency
1109, amber
1110,ovm resorts
1111, gemini continental
1112, silvete
1113, ladakh heaven
1114,oyo rooms newtown ai market
1115, edesia
1116, buddha residency
1117,swagath holiday resort
1118,staris varsoli lonavala
1119,cloud 
1120,himalaya guest house
1121,the revanta
1122,swapnatheeram beach resort
1123,jivanta service apartment
1124,the maple leaf
1125,oyo rooms near ludhiana railway station
1126,hyson heritage
1127,lotus nikko  kushinagar
1128,oyo premium opposite ansal plaza mall
1129,saubhagyam residency
1130, rayas annexe
1131, deyzor
1132, maharani
1133, rayas
1134, floret lachung
1135,metro tower
1136,blue heaven
1137,renai kappad beach resort
1138, kasi international
1139, uday regency
1140,govinda resort
1141,oyo rooms airport gate no  bus stop
1142,goldrop camps sissu
1143,apple valley resorts
1144,varsha international residency
1145,sereniity resort
1146, himalaya villa
1147,staris kurukshetra
1148,passage to india
1149,guest accomodation ck 
1150,krishna guest inn
1151, uday raj palace
1152, chandralok
1153,oyo rooms lighthouse beach kovalam
1154,our place himalayas
1155,oyo premium near city mall mahaveer nagar
1156,oyo rooms new alipore children park
1157,aster guest house
1158,lake residency
1159,vasundhara sarovar premiere
1160,oyo rooms kovalam beach road
1161,oyo elite hambran road
1162,jeyam residency
1163, sea face
1164,oyo rooms gariahat
1165, kaveri international
1166,golden sands beach resort
1167,highland   resorts
1168,kumarakom lake resort
1169,oyo premium hawwa beach kovalam
1170, parth
1171, raj palace only for indian residents
1172,mishra residency ae 
1173,kovilakom residency
1174,queen of ashtamudi houseboat
1175,nips corporate service apartment
1176, neetas inn
1177, onn
1178,hill and sea view beach resort
1179, neat space
1180,tip n top by gmvn
1181,the machan
1182,oyo rooms near kollam beach
1183,oyo rooms near konda reddy fort
1184,sivamurugan 
1185, balaji inn
1186,the blue orchid resort
1187, sapphire
1188,oyo rooms new dmc
1189, chevron international
1190,elite guest house
1191,oyo rooms kumbakonam bus stand 
1192,calicut tower
1193,vista rooms at harish mukherjee road
1194,shanti raj hill view resort
1195,the fern residency kolkata
1196, snow cliff
1197,the broadstreet broadway
1198,dorje guest house
1199,oyo rooms vivek khand
1200, kumar palace  punaloor
1201,the aodhi  kumbhalgarh
1202,ideal ayurvedic resort
1203,the kumbha bagh
1204,the premier 
1205,lotus 
1206, park palace lachung
1207, ladakh continental
1208,vinayak resort
1209, rangoli
1210,meridian bay resort  spa
1211, viraat international
1212,the lake village heritage backwater resort
1213,desert oasis camp
1214,oyo premium pakhowal road
1215,orchid residency
1216, green palms
1217,diamond resort  club
1218,the grand jbr
1219,the renaissance
1220,the grand dragon ladakh
1221,the auspicious 
1222, ananya
1223, cho palace
1224, vip international
1225,oyo rooms mumbai pune highway lonavala
1226,shirleys beach 
1227,th heaven rented villas
1228, swagat
1229,crown inn lucknow
1230, arya international
1231, tekarees inn
1232,oyo rooms kota junction
1233,the driftwood thongsal
1234, aroma cottage
1235,star regency lonavala
1236,oyo premium station road
