3339,eat repeat
3340,kabab magic
3341,sri guru kottureshwara davangere benne dosa
3342,energy addaa
3343,karnataka bhel house
3344,kfc
3345,bhavani restaurant
3347,mcdonalds
3348, dwarka
3350,puliyogare point
3351,hari super sandwich
3352,south kitchen
3353,udupi sri krishna bhavan
3354,goli vada pav no 
3355,udupi grand
3356,ice thunder
3358,dominos pizza
3359,upahara darshini
3361,cool corner
3362,sandwichwallas
3363,twiststick house
3365,kamat bugle rock
3366,mahalaxmi tiffin room
3368,pizza hut
3369,polar bear
3375,basavanagudi mylari
3379,subway
3380,new modern 
3386, janatha
3391,chaatimes
3392,new shanthi sagar
3393,the chaat shop
3394,shree venkateshwara north karnataka 
3401,kamat minerva
3407,harshi super sandwich
3435,pizza stop
3439,burger king
3443,subz
3444,meghana foods
3445,gufha  the president 
3446,
3447,go native
3448,chutney chang
3449,once upon a rooftop
3450,thyme  whisk
3451,fusion theory
3452,toscano
3453,ranganna military 
3454,kapoors cafe
3455,central jail restaurant
3456,alchemy coffee roasters
3457,andhra ruchulu
3458,brew meister
3459,rooftop cafe
3460,mini punjabi dhaba
3461,empire restaurant
3462,jalsa
3463,jalpaan
3464,nagarjuna chimney
3465,biryanis and more
3466,enerjuvate studio  cafe
3467,salut
3469,wamama
3470,cafe cosy
3471,patio 
3472,rajathadri food fort
3473,mangalore pearl
3474,vinnys
3475,the caramelts cafe
3476,prems graama bhojanam
3477,eurasia pasta and barbeque by little italy
3478,karma kaapi
3479,peppy peppers
3480,saarangi fine dining
3481,chungs chinese corner
3482,gustoes beer house
3483,slimsins cafe
3484,cafe ajfan
3485,jcubez
3486,cafe shuffle
3487,krazzy folds
3488,mayuri
3489,penthouse cafe
3490,the blue wagon  kitchen
3491,smacznego
3492,golden oak  la marvella sarovar premiere 
3493,szechuan dragon
3494,the airos
3495,the royal corner  pai viceroy
3496,halli jonne biriyani
3497,la casa
3498,punjabi raswada
3499,maiyas
3501,the krishna grand xpress
3502,euki
3504,thamboola
3505,san churro cafe
3506,j spice
3507,kailash parbat
3509,ragoos
